objectname,RA,DEC,prob,period,comper,Type,SNR1,SNR2,sector
TIC 365370577,48.0162143134151,11.3142629825203,0.984706,4.228560460453375,4.228560460453375,ROT,1.9717865554936,2.039722920027492,[42]
TIC 631739110,30.4740014910965,-52.5815609626142,0.9847046,2.3084514931687394,2.3084514931687394,ROT,3.428497295267623,1.632663855847845,"[29, 30]"
TIC 71412218,47.2569152605857,-23.1042406770544,0.98470366,7.813980595923683,7.813980595923683,ROT,3.4678054599459176,2.0828033341483145,[31]
TIC 123380233,114.839918717946,-41.9947666090419,0.9847025,0.4977584109881498,0.4977584109881498,ROT,5.680853550784117,4.231586306581893,"[7, 8, 34, 35]"
TIC 406927322,287.406716858944,58.275356025102,0.9847001,0.6436799256152316,0.6436799256152316,ROT,1.5735870736032147,2.011116848203181,"[14, 16, 17, 19, 24, 25, 41]"
TIC 166676398,34.7507742131238,-50.0682752075478,0.984698,5.593411854582547,5.593411854582547,ROT,2.2111759489944185,1.381658854483142,[30]
TIC 76839719,140.856434,-43.601319,0.98469794,1.8508092403254808,0.9254046201627404,ROT,0.9492410780407124,24.02215358614568,"[8, 9]"
TIC 230071539,243.421896812358,70.1582517332583,0.98469037,3.084812423564816,1.5424062117824078,ROT,0.9347973700894728,2.0692204947497177,[20]
TIC 468667858,18.6652184340803,75.7321133169869,0.98468995,6.418134665972557,6.418134665972557,ROT,1.8004751285816576,2.2369030214881533,"[18, 19]"
TIC 25450219,144.193750650255,-34.7388158886504,0.98468924,2.35993201877891,2.35993201877891,ROT,2.1205295157601496,1.0118966260334163,[35]
TIC 270432631,33.6966616645261,2.23904231379027,0.98468924,4.453410215550713,4.453410215550713,ROT,2.7837740267411992,2.2937836336694017,[43]
TIC 306344880,78.6152233244136,-10.4166043156953,0.98468614,0.4867213071405628,0.4867213071405628,ROT,7.969480478230227,3.691955269066957,[5]
TIC 381458908,66.7858121188803,13.2923008622596,0.984683,7.900914581760009,7.900914581760009,ROT,2.7396695369275017,2.8579723243572284,[5]
TIC 99841527,165.64093209362,63.1237948178525,0.984677,6.945644930166243,3.4728224650831216,ROT,0.9338640108930116,2.008777352435252,[21]
TIC 34435600,95.3646016332601,-17.1130296853215,0.9846757,4.128663178550098,4.128663178550098,ROT,2.110296583461035,1.2197947361490846,[33]
TIC 389012549,134.696442,-86.164025,0.9846734,3.545497957681215,3.545497957681215,ROT,2.041030567063511,1.635093352192065,[12]
TIC 157261833,129.164606898601,48.332913906058,0.9846725,3.1850370567719537,3.1850370567719537,ROT,2.595648345932624,1.5937287828923503,[20]
TIC 359690566,195.871024,-47.387779,0.9846709,7.877240312416711,7.877240312416711,ROT,2.0841626737236525,1.78826170453869,[11]
TIC 407001905,290.46679109166,48.5657079783746,0.984666,8.214780947283884,8.214780947283884,ROT,1.67639262198478,2.0127649051390706,[14]
TIC 179574710,80.3663709006988,-71.9386484167012,0.98466545,2.789044606380952,2.789044606380952,ROT,1.832860460883042,2.02972637576508,[35]
TIC 52093142,40.2680448944132,15.1601346648609,0.9846608,5.954267910963344,5.954267910963344,ROT,4.287210707985706,0.8695788334508043,[44]
TIC 158646362,24.9381258611098,-51.7114531586588,0.98465896,8.439159130143675,8.439159130143675,ROT,3.349067276628179,3.321678099350731,[3]
TIC 56884294,139.075837397672,44.923914296792,0.98465794,2.382427080745124,2.382427080745124,ROT,3.596564570232128,1.7580405544147777,[21]
TIC 164674435,284.355651233595,42.1034845539557,0.98465675,0.8735565604446659,0.8735565604446659,ROT,6.52613525016059,8.265011413179618,"[14, 26, 40, 41]"
TIC 22939937,109.076468731009,-36.4563807491331,0.9846512,1.2630194113403848,1.2630194113403848,ROT,3.030714420822493,2.828967555130953,"[33, 34]"
TIC 52097934,40.4717448561011,17.9207286743692,0.9846485,5.292373281056955,5.292373281056955,ROT,2.8062633051623243,2.041239117316348,[42]
TIC 470160657,333.823858696054,78.5034545147817,0.9846473,7.260739123818203,7.260739123818203,ROT,2.965562532333076,2.468737577476188,"[18, 19, 26]"
TIC 389356946,184.774900573944,6.46266230741328,0.9846438,0.0977314961577376,0.0977314961577376,DSCT,1.879265220584441,2.0300975492942874,[46]
TIC 345031190,152.737479258882,2.13507506195265,0.9846331,6.368293156684922,6.368293156684922,ROT,2.0642886855449163,2.229424073289348,[46]
TIC 402682344,223.942171088606,-73.1666155949319,0.98462903,1.845330121267904,1.845330121267904,ROT,3.321034324710686,3.4425045198778914,[38]
TIC 366642024,305.578518054588,73.2302108581278,0.98462856,0.0981506729084779,0.0490753364542389,DSCT,2.0175505285814164,3.068431567241821,[17]
TIC 462613327,240.236763742736,28.948543347946,0.9846283,8.398472317158841,8.398472317158841,ROT,2.733297678451992,2.782446458968857,"[24, 25]"
TIC 4252713,81.0961645264959,-5.54519184665226,0.9846272,0.6308400961920642,0.6308400961920642,ROT,2.3775151877921874,2.385367845591766,[32]
TIC 259271084,293.666652160366,70.9625487919722,0.9846259,7.3287766535459955,7.3287766535459955,ROT,1.6323276854238191,2.424311622866921,[21]
TIC 422681602,30.1861381174395,4.9407567139956,0.98462546,5.504394290690924,5.504394290690924,ROT,6.817491728558824,0.8549969879874176,[4]
TIC 142277151,192.164362502306,60.3197327435446,0.9846228,1.478877910378946,1.478877910378946,ROT,2.353285291481996,3.3989898117923514,"[15, 21, 22, 41]"
TIC 349681567,112.715782612923,-60.9810620456708,0.9846206,8.327949740907016,8.327949740907016,ROT,2.239129745285774,2.026495435009897,[5]
TIC 380943609,35.1327125326057,7.46864155704599,0.9846176,0.5183816563410982,0.5183816563410982,ROT,2.151805045987967,2.196660152572868,"[4, 31]"
TIC 357954157,84.1877920170025,78.5872118577515,0.9846118,3.071394591459794,1.535697295729897,ROT,0.8983351257876668,3.4678388600349144,"[19, 20]"
TIC 319570269,291.041408,-55.534333,0.9846101,6.9622171696573805,6.9622171696573805,ROT,4.322576909179093,2.384211239895556,"[13, 27]"
TIC 148087359,229.612163,-37.633929,0.9846085,3.053719488416834,3.053719488416834,ROT,8.037054410095676,6.359934359417228,[11]
TIC 397143405,59.1256568647933,85.2532088939698,0.98460716,0.5830609175064895,0.5830609175064895,ROT,5.347196766980292,3.3965328973824085,"[19, 20, 25, 26]"
TIC 256214388,267.722858251767,-79.8286046726653,0.98460466,5.727290397928997,5.727290397928997,ROT,2.991950644028134,1.6686675346133093,[39]
TIC 35860392,41.8047753815553,-5.76902682752608,0.9846031,0.5866220103065236,0.5866220103065236,ROT,3.616250011666109,4.033905521112619,"[4, 31]"
TIC 417177574,212.810414818388,13.5591028611465,0.98460037,0.5094615742911746,0.5094615742911746,ROT,2.1625826285402616,2.389978165570516,[23]
TIC 268041638,115.76906837794,-53.5452330049925,0.9846,5.697116083146589,5.697116083146589,ROT,2.2883234183480066,1.837161004298067,[35]
TIC 67742185,225.438396832933,35.6817158679023,0.9845956,8.042532106374523,8.042532106374523,ROT,4.478729828034606,2.6573274208276243,[50]
TIC 259128582,291.85571088493,66.0125536920133,0.98458904,0.5526106169422805,0.5526106169422805,ROT,3.6270544607123134,2.8738794445638853,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 40, 41, 47, 48, 49, 50]"
TIC 141819826,205.782497426278,54.0259193605296,0.9845887,6.812385887450764,6.812385887450764,ROT,4.008391336434626,1.6882017966534013,"[16, 22, 23, 49]"
TIC 372714341,154.53269513288,83.3668246863348,0.984585,7.654351643591875,7.654351643591875,ROT,3.6741740134847545,3.704923614478378,"[26, 47]"
TIC 277025286,83.996189,-69.197533,0.98458487,1.500984995317872,1.500984995317872,ROT,2.2928660453377363,3.198181883183423,"[28, 29, 30, 32, 35, 36]"
TIC 152831963,345.082885622963,-39.544167784663,0.98458475,5.197586591127351,5.197586591127351,ROT,2.7209311585619003,1.5612625014105423,[28]
TIC 119055252,135.777658,-20.546559,0.9845711,2.785497928459509,2.785497928459509,ROT,2.735151574905491,2.745064286916569,[8]
TIC 257556825,1.18049851005158,4.28966050367801,0.9845686,5.199783040577396,5.199783040577396,ROT,5.145947263605166,5.611752289775795,[42]
TIC 448938615,66.9711479055142,0.823803533114854,0.98456687,4.1137760067557805,4.1137760067557805,ROT,13.827308427328978,6.703832727619549,[5]
TIC 60676064,189.343866184012,-24.4898168447064,0.98456466,1.142489012585239,1.142489012585239,EA,6.601118925114744,1.7178999724540192,[37]
TIC 454017386,175.455489,-40.573638,0.98456454,7.234770252914547,7.234770252914547,ROT,5.11877320278907,2.101190345510658,[10]
TIC 9115892,60.3835297818434,-1.54966120328203,0.9845626,0.8131207639339453,0.8131207639339453,ROT,8.246875978548486,5.203695000192163,[5]
TIC 63921344,13.1692705410899,-24.0058422380097,0.98456234,1.927969009308568,1.927969009308568,ROT,2.298756503140352,1.4792683117506311,"[3, 30]"
TIC 441051650,358.979807485936,-13.3566445624415,0.9845562,3.4805383042550484,3.4805383042550484,ROT,4.0653133460880575,2.704103196208523,"[2, 29]"
TIC 232608947,258.392076773866,64.5782092165868,0.984553,7.210457407930016,7.210457407930016,ROT,5.624239803785651,3.988634368067786,"[15, 26]"
TIC 281754681,186.091519139816,-67.0609738751116,0.98454905,0.628622840067001,0.628622840067001,ROT,3.95955624529693,2.4049128720586594,"[37, 38]"
TIC 141247550,187.312242625566,53.0168152465521,0.9845467,6.383705654084324,6.383705654084324,ROT,2.473143994606481,1.2998083001148986,"[15, 22]"
TIC 238005553,102.463807065997,-53.6224485915955,0.98454535,5.795613427683537,5.795613427683537,ROT,3.119185314378571,0.8877647222908482,"[5, 33]"
TIC 77044422,358.488125788682,-30.3570238654334,0.9845418,6.41208128993772,6.41208128993772,ROT,3.204946437526815,1.6853026618596672,[2]
TIC 88767506,261.980694267536,40.9216386388007,0.9845359,0.8656525743417716,0.8656525743417716,ROT,3.0373432381523555,1.8694084442547805,[25]
TIC 138114247,51.349664045531,31.7310968447891,0.98453563,1.7473457065243096,1.7473457065243096,ROT,2.4217069982202872,1.721625945000416,[18]
TIC 150324086,95.929251,-63.161759,0.98452777,0.5254573118862926,0.5254573118862926,ROT,3.2199014181396173,2.43159083065845,"[5, 6, 7, 8, 11]"
TIC 7024474,126.683084784267,12.6546129530349,0.9845259,6.168647490809855,6.168647490809855,ROT,2.5792731522594177,1.2996851804340663,"[34, 45, 46]"
TIC 17336241,65.8407390173192,20.5843186798847,0.98452467,5.254233625868848,5.254233625868848,ROT,6.041649589432732,4.782803535009696,"[43, 44]"
TIC 17619251,244.658753422346,31.4551436586936,0.9845185,8.398517808240301,8.398517808240301,ROT,1.583504891585732,2.000736601960432,[25]
TIC 142877228,176.797926245971,68.6313529488038,0.9845179,8.51017344026509,8.51017344026509,ROT,2.6513153042563,3.574249803841747,"[15, 47]"
TIC 259604796,223.837482248662,-68.5328733953697,0.9845173,2.1365902506681205,2.1365902506681205,ROT,4.258630809223218,3.852496334617316,"[38, 39]"
TIC 310381473,214.005114,52.786312,0.9845163,6.299058301417834,6.299058301417834,ROT,2.9842163158289785,2.077873709257452,"[16, 23]"
TIC 26777146,25.418392562192,26.5998442922122,0.9845138,2.2967964216071777,2.2967964216071777,ROT,2.096880085020038,2.1681283174716395,[17]
TIC 62636392,80.2484385729709,24.7681721077809,0.9845126,4.318388945560462,4.318388945560462,ROT,4.726734146540951,3.436480838912337,"[43, 44, 45]"
TIC 315717614,171.304103547801,-61.3691573742475,0.98450667,6.458322886556863,3.229161443278432,EW,1.8890319915627685,3.1465156470207765,"[10, 37, 38]"
TIC 357098774,275.073925029079,54.7504595380867,0.9845042,2.230833059198293,1.1154165295991467,EA,0.9248550967638848,4.094920412422985,"[40, 47, 48, 49, 50]"
TIC 150360599,96.4016248378746,-62.1676157465608,0.98449945,0.4924882701758161,0.4924882701758161,ROT,5.273895385869998,4.958086055885277,"[27, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39]"
TIC 405540664,256.548177629916,39.5477359893223,0.9844982,7.426763592928486,7.426763592928486,ROT,2.880860178060739,3.676332124090456,"[25, 26]"
TIC 140995290,80.0324249696786,72.8173609228942,0.984496,5.850700949041827,5.850700949041827,ROT,2.06410796874039,1.2639882175975223,[19]
TIC 426148255,33.26376800934,15.2798642124701,0.9844951,8.389045291650415,8.389045291650415,ROT,3.3735119833940423,1.8963419882336183,"[42, 43]"
TIC 175379847,116.269873993502,-37.8878690050048,0.9844944,7.715995374631988,7.715995374631988,ROT,3.4711206382155004,2.387490406942376,[34]
TIC 20489424,168.766453,-27.175516,0.9844922,0.4914855567904411,0.4914855567904411,ROT,4.442443200366935,3.265170298516258,[9]
TIC 301007873,177.960411,-57.488725,0.9844913,8.240277010336579,8.240277010336579,ROT,3.6272746841721673,2.257569596167845,[10]
TIC 234498449,10.6182160965338,-65.4680303404872,0.98448956,2.422503801969481,2.422503801969481,ROT,3.424678424257253,2.7543223472985443,"[1, 28, 29]"
TIC 46291862,258.06466,-33.951249,0.984486,2.2848185641289795,2.2848185641289795,ROT,5.362911370818827,3.3565532894889087,[12]
TIC 193574844,265.75582865604,47.7816061747943,0.98447925,7.882900737432144,7.882900737432144,ROT,2.7413849115300435,2.8211182842623725,[25]
TIC 360812545,190.333307505849,-76.0443073961473,0.98447925,0.887886130309395,0.887886130309395,ROT,1.7149071186606335,2.507749847678832,"[38, 39]"
TIC 149109861,231.793837836708,-41.642620334295,0.98447555,0.5749766870219128,0.5749766870219128,ROT,1.4356582339785504,2.0019236334981407,[38]
TIC 363716787,267.123137069557,-51.9173722798737,0.9844737,5.983452988424668,2.991726494212334,ROT,0.7676206307028965,2.184694221477865,"[13, 39]"
TIC 125501325,105.852332,-10.704519,0.9844736,0.6360793244896854,0.6360793244896854,ROT,5.492459571894971,1.3942766281,"[7, 33]"
TIC 326194983,16.7544174476016,-29.6151426126693,0.98447126,0.8045733660159118,0.8045733660159118,ROT,4.84814489317398,2.9734125104675635,[3]
TIC 389754103,351.398940097169,-42.8898950829133,0.9844674,1.8933960453761485,1.8933960453761485,EA,3.844882565099095,3.430439803746948,[2]
TIC 365069339,21.1057984826696,6.48430245193614,0.9844652,6.291838719566368,6.291838719566368,ROT,2.0494885046190547,1.0983402128553987,"[42, 43]"
TIC 279511291,105.825035,-59.866669,0.98446333,0.5296847073291445,0.5296847073291445,ROT,3.74232987478581,3.4262980459168206,"[1, 2, 3, 4, 6, 7, 9, 13]"
TIC 349309442,109.646874,-62.222942,0.984461,0.794104875154581,0.794104875154581,ROT,3.647103434671248,3.2827846050849607,"[4, 5, 6, 7, 9, 10, 11, 13]"
TIC 9210746,352.555993524895,-20.3909579230524,0.98445976,7.507695908226963,7.507695908226963,ROT,2.964592220560025,2.1239592849176945,[29]
TIC 35044762,147.707720194702,-42.8391873143034,0.9844521,1.379495122944302,0.689747561472151,EA,0.9285091111850208,2.411093203464772,"[35, 36]"
TIC 294327312,108.871196,-58.542629,0.9844471,0.9181395888627308,0.9181395888627308,ROT,2.2128184958548403,1.390166505766183,"[6, 7, 9]"
TIC 88379993,44.8493756573686,-25.2589153328418,0.9844416,5.031140746618759,5.031140746618759,ROT,4.722327526014809,2.6798800365904425,[31]
TIC 357793687,277.26638320567,43.939285002666,0.98443824,6.461160320100772,6.461160320100772,ROT,8.813040633175424,2.3004881939231936,[26]
TIC 430100237,325.251388276228,30.2973480530166,0.984438,2.090180808537019,2.090180808537019,ROT,3.372776302439714,0.9995105935996365,[15]
TIC 344950804,151.622407589783,4.5749027401994,0.9844372,0.7994439123819915,0.3997219561909957,EW,8.463222300717256,15.43237623373933,"[45, 46]"
TIC 397058749,189.498364762214,2.7737625226719,0.9844356,3.424141823169249,3.424141823169249,ROT,1.986529607104164,2.304873940262275,[50]
TIC 363622794,199.807105,-45.109073,0.9844343,3.106933014924512,3.106933014924512,ROT,3.227406947292634,3.8148622417071216,[11]
TIC 20526424,284.02664234167,33.2169171214258,0.98443353,4.909858202092674,4.909858202092674,ROT,5.465912440744405,2.3056963898280687,[14]
TIC 13324350,78.5132551561082,-25.2843644560685,0.9844334,1.5134241099889818,0.7567120549944909,EA,1.850831101188144,2.809089228672097,[5]
TIC 120959196,54.319137881074,-19.6405366590103,0.9844317,0.3920986386501858,0.3920986386501858,EW,11.467211285094844,13.839796869310511,[31]
TIC 269286872,104.70966,9.622748,0.9844282,2.414420569055106,2.414420569055106,CEP,28.89867777652905,14.813955076438615,[6]
TIC 304379558,315.66980799814,45.8847682439131,0.9844267,5.358474532458918,5.358474532458918,ROT,2.4765087356126814,2.171170620804724,[15]
TIC 17294027,65.3896087493408,20.2804605254935,0.98442113,6.033789876298353,6.033789876298353,ROT,2.644990918532936,2.465156310449895,"[43, 44]"
TIC 60044670,72.512078525318,28.8541628109915,0.98441905,0.4993425102208981,0.4993425102208981,ROT,2.3682967120819445,1.8536412961668445,"[43, 44]"
TIC 86437992,215.384627164678,12.765490646057,0.9844134,6.458757946206832,6.458757946206832,ROT,4.969105631465642,2.0971292488591766,[50]
TIC 281810034,102.634732,0.006999,0.98440796,7.214879038584876,7.214879038584876,CEP,8.357549929548718,5.167671035833093,[6]
TIC 47907217,98.3501118386943,-20.1505039275041,0.9844067,0.6172935395949756,0.6172935395949756,ROT,4.77456681111745,2.780111226346038,[33]
TIC 308542383,121.178899,-62.836369,0.9844058,0.5594548733176046,0.5594548733176046,ROT,2.0790241849844016,1.211426823340502,"[7, 8, 28, 31, 34, 35, 37]"
TIC 142259571,131.58613299498,50.0229331308282,0.9843985,0.5254771096776362,0.5254771096776362,ROT,3.186373294710415,1.9681067315696208,[47]
TIC 59586057,240.622056788014,-39.6363730017706,0.9843912,0.8889449112586443,0.8889449112586443,ROT,5.275281112122974,4.567460515854152,"[12, 39]"
TIC 128414141,219.335602301151,-44.1681764307885,0.9843848,1.4756876264330188,1.4756876264330188,ROT,2.115453739065836,2.496114558852007,[38]
TIC 37300889,91.5692301799395,-27.9058284779999,0.98438084,8.448462623615216,8.448462623615216,ROT,2.656188040359271,2.1671138664777674,"[6, 33]"
TIC 72518360,207.41313584659,15.1450802889176,0.9843789,8.134473784388126,8.134473784388126,ROT,1.9187905845358328,2.16269698758898,[23]
TIC 246942851,34.8036663467609,21.4184510007647,0.98437774,5.199915378709814,5.199915378709814,ROT,2.786417435791498,1.586658013288727,[43]
TIC 192087959,137.07149,-37.114892,0.9843776,1.2500885523647014,1.2500885523647014,EA,4.220346586462533,2.540855801844806,"[8, 9]"
TIC 189570400,143.769873,-27.352875,0.9843721,0.5751254011570673,0.5751254011570673,ROT,5.30591711111164,4.394404664975254,"[8, 9]"
TIC 229775860,282.731479801669,70.3299593961454,0.98437124,0.8669963349175573,0.8669963349175573,ROT,5.232726103955252,1.0339006579105647,"[23, 26, 48, 49, 50]"
TIC 401466529,10.5895650959458,11.4407232059506,0.9843701,7.602149112103299,7.602149112103299,ROT,2.482817924229689,1.6304344988511177,[42]
TIC 194381614,3.25130981925505,41.6541749010668,0.98436904,8.216341546274878,8.216341546274878,ROT,2.624243852472852,1.4263139405055136,[17]
